district_name,state_name,year,season,crop,crop_area,crop_production,yield,crop_type,avg_temp,total_precip,avg_humidity,avg_windspeed,district_x,state_x,data_points,district_y,state_y,loamy_alfisols_level,ustalf/ustolls_level,loamy_alfisol_level,vertisols_level,vertic_soils_level,inceptisols_level,verrtisols_level,orthids_level,sandy_alfisol_level,sandy_alfisols_level,vertic_sols_level,udupts/udalfs_level,vrtic_soils_level,verti_sols_level,pssaments_level,vertic_osils_level,pssamnets_level,udolls/udalfs_level,innceptisols_level,crop_code,area_unit,production_unit,yield_unit
Tikamgarh,Madhya Pradesh,2019,kharif,soyabean,7024.0,2943.0,0.42,Oilseeds,30.424906,919.68,57.75056,2.1636448,Tikamgarh,Madhya Pradesh,214.0,Tikamgarh,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,1009,Hectare,Tonnes,Tonnes/Hectare
Durg,Chhattisgarh,2018,kharif,sesamum,165.0,52.0,0.32,Oilseeds,28.689112,1063.3,65.73636,2.7250466,Durg,Chhattisgarh,214.0,Durg,Chhattisgarh,extreme,moderate,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Mahabubabad,Telangana,2016,rabi,groundnut,8371.0,10874.0,1.3,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Jehanabad,Bihar,2015,kharif,mesta,15.0,293.0,19.53,Fiber Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103,Hectare,Tonnes,Tonnes/Hectare
Khargone,Madhya Pradesh,2018,rabi,peas & beans (pulses),12.0,6.0,0.5,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Giridih,Jharkhand,2018,kharif,arhar/tur,7269.0,9886.0,1.36,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Adilabad,Telangana,2015,rabi,wheat,2728.0,13329.0,4.89,Cereals,25.021374,81.38,47.734505,1.7711538,Adilabad,Telangana,182.0,Adilabad,Telangana,,,,,moderate,,,,moderate,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Madurai,Tamil Nadu,2019,kharif,onion,121.0,1110.0,9.17,Vegetable,29.419065,742.9,63.962242,2.1014953,Madurai,Tamil Nadu,214.0,Madurai,Tamil Nadu,,,,,,,,,high_extreme,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Gorakhpur,Uttar Pradesh,2017,kharif,sweet potato,6.0,67.0,11.17,Vegetable,31.12313,1017.59,59.816216,2.0256076,Gorakhpur,Uttar Pradesh,214.0,Gorakhpur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,703,Hectare,Tonnes,Tonnes/Hectare
Sehore,Madhya Pradesh,2015,kharif,rice,24000.0,98660.0,4.11,Cereals,28.797523,1234.09,59.241215,2.8804672,Sehore,Madhya Pradesh,214.0,Sehore,Madhya Pradesh,,,,moderate,extreme,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Kishanganj,Bihar,2018,kharif,jute,15358.0,157677.0,10.27,Fiber Crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,Hectare,Tonnes,Tonnes/Hectare
Katihar,Bihar,2016,rabi,maize,44563.0,534132.0,11.99,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Nirmal,Telangana,2016,rabi,arhar/tur,210.0,232.0,1.1,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Visakhapatanam,Andhra Pradesh,2019,rabi,other  rabi pulses,10531.0,10910.0,1.04,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,Hectare,Tonnes,Tonnes/Hectare
Shravasti,Uttar Pradesh,2018,kharif,guar seed,47.0,34.0,0.72,Fodder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401,Hectare,Tonnes,Tonnes/Hectare
Bijapur,Chhattisgarh,2018,kharif,niger seed,1.0,1314.0,0.0,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare
Agra,Uttar Pradesh,2015,zaid,maize,175.0,324.0,1.85,Cereals,30.112991,144.86,34.120373,2.0414953,Agra,Uttar Pradesh,107.0,Agra,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Cuttack,Odisha,2019,rabi,rapeseed &mustard,8.0,2.6,0.32,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Pashchim Medinipur,West Bengal,2015,rabi,peas & beans (pulses),94.0,69.0,0.73,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Mahoba,Uttar Pradesh,2017,kharif,rice,36.0,70.0,1.94,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Barabanki,Uttar Pradesh,2015,zaid,urad,563.0,274.0,0.49,Pulses,30.501963,140.82,35.141777,2.1917758,Barabanki,Uttar Pradesh,107.0,Barabanki,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare
Darjeeling,West Bengal,2017,rabi,moong(green gram),26.0,20.0,0.77,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
The Nilgiris,Tamil Nadu,2015,whole_year,ginger,323.0,2855.0,8.84,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,Hectare,Tonnes,Tonnes/Hectare
Longding,Arunachal Pradesh,2018,rabi,rapeseed &mustard,230.0,231.0,1.0,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Singrauli,Madhya Pradesh,2018,whole_year,sugarcane,17.0,560.0,32.94,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,Hectare,Tonnes,Tonnes/Hectare
Murshidabad,West Bengal,2018,rabi,masoor,42270.0,35111.0,0.83,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,Hectare,Tonnes,Tonnes/Hectare
Bokaro,Jharkhand,2018,kharif,soyabean,163.0,196.0,1.2,Oilseeds,28.34243,1296.04,72.32145,2.0099065,Bokaro,Jharkhand,214.0,,,,,,,,,,,,,,,,,,,,,,1009,Hectare,Tonnes,Tonnes/Hectare
Aligarh,Uttar Pradesh,2017,rabi,onion,56.0,818.0,14.61,Vegetable,17.21475,30.74,39.082,1.8095833,Aligarh,Uttar Pradesh,120.0,Aligarh,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Chitradurga,Karnataka,2019,whole_year,cashewnut,29.0,41.0,1.41,Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,Hectare,Tonnes,Tonnes/Hectare
East Godavari,Andhra Pradesh,2016,rabi,horse-gram,17.0,9.0,0.53,Pulses,25.917377,82.79,68.630165,1.7780874,East Godavari,Andhra Pradesh,183.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare
Kullu,Himachal Pradesh,2015,kharif,groundnut,15.0,17.0,1.13,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,Hectare,Tonnes,Tonnes/Hectare
Udam Singh Nagar,Uttarakhand,2018,kharif,arhar/tur,2.0,1.0,0.5,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Golaghat,Assam,2017,whole_year,black pepper,334.0,814.0,2.44,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,Hectare,Tonnes,Tonnes/Hectare
Pudukkottai,Tamil Nadu,2018,kharif,castor seed,1.0,39.0,0.0,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,Hectare,Tonnes,Tonnes/Hectare
Jaisalmer,Rajasthan,2018,rabi,rapeseed &mustard,46939.0,50691.0,1.08,Oilseeds,19.92175,0.56,23.38775,1.73375,Jaisalmer,Rajasthan,120.0,Jaisalmer,Rajasthan,,,,,,,,,,,,,,,high_extreme,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Jhabua,Madhya Pradesh,2018,kharif,arhar/tur,992.0,540.0,0.54,Pulses,28.22528,731.19,59.0643,3.159159,Jhabua,Madhya Pradesh,214.0,Jhabua,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Nandurbar,Maharashtra,2015,kharif,arhar/tur,13600.0,4200.0,0.31,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Saran,Bihar,2017,rabi,rapeseed &mustard,3638.0,5162.0,1.42,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
East Godavari,Andhra Pradesh,2018,rabi,urad,15641.0,10104.0,0.65,Pulses,24.946333,117.07,66.01375,1.8330834,East Godavari,Andhra Pradesh,120.0,East Godavari,Andhra Pradesh,,,,,,,,extreme,low,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare
Kalahandi,Odisha,2017,kharif,maize,1237.0,1723.9,1.39,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Pratapgarh,Rajasthan,2018,rabi,wheat,70294.0,286092.0,4.07,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Sri Potti Sriramulu Nellore,Andhra Pradesh,2018,rabi,rice,140225.0,591174.0,4.22,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Auraiya,Uttar Pradesh,2016,rabi,potato,4945.0,142347.0,28.79,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Harda,Madhya Pradesh,2015,whole_year,ginger,98.0,1147.0,11.7,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,Hectare,Tonnes,Tonnes/Hectare
Chitrakoot,Uttar Pradesh,2016,kharif,dry chillies,31.0,29.0,0.94,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Lohardaga,Jharkhand,2018,rabi,maize,20.0,30.0,1.5,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Sundargarh,Odisha,2015,rabi,moong(green gram),7.0,2.0,0.29,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Khammam,Telangana,2019,kharif,sesamum,5.0,1.0,0.2,Oilseeds,29.943926,819.22,66.16467,2.5167289,Khammam,Telangana,214.0,Khammam,Telangana,,,,extreme,,,,,,moderate,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Betul,Madhya Pradesh,2019,rabi,wheat,264808.0,693267.0,2.62,Cereals,18.948,27.48,53.282833,1.7533333,Betul,Madhya Pradesh,120.0,Betul,Madhya Pradesh,,,,,high_extreme,,very_low,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Chamarajanagara,Karnataka,2017,rabi,gram,2131.0,1530.0,0.72,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Hassan,Karnataka,2018,rabi,maize,1387.0,3133.0,2.26,Cereals,21.9365,35.48,60.385,1.62925,Hassan,Karnataka,120.0,Hassan,Karnataka,,,,,,,,,high_extreme,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Papum Pare,Arunachal Pradesh,2016,kharif,peas & beans (pulses),29.0,29.0,1.0,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Simdega,Jharkhand,2018,kharif,ragi,2007.0,1606.0,0.8,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,Hectare,Tonnes,Tonnes/Hectare
Garhwa,Jharkhand,2016,rabi,gram,4818.0,8725.0,1.81,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Sri Potti Sriramulu Nellore,Andhra Pradesh,2016,rabi,tobacco,4154.0,4407.0,1.06,Drugs And Narcotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,Hectare,Tonnes,Tonnes/Hectare
Hamirpur,Uttar Pradesh,2019,rabi,onion,81.0,1155.0,14.26,Vegetable,16.89075,45.66,60.385834,1.4080833,Hamirpur,Uttar Pradesh,120.0,Hamirpur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,708,Hectare,Tonnes,Tonnes/Hectare
Jayashankar,Telangana,2016,rabi,dry chillies,4343.0,27326.0,6.29,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Anand,Gujarat,2016,zaid,sesamum,16.0,8.0,0.5,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Mon,Nagaland,2018,kharif,moong(green gram),3690.0,4270.0,1.16,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Saraikela Kharsawan,Jharkhand,2019,kharif,bajra,19.0,9.0,0.47,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,Hectare,Tonnes,Tonnes/Hectare
Dima Hasao,Assam,2018,kharif,niger seed,16.0,8.0,0.5,Oilseeds,24.803038,1380.68,84.937614,0.12892523,Dima Hasao,Assam,214.0,,,,,,,,,,,,,,,,,,,,,,1010,Hectare,Tonnes,Tonnes/Hectare
Haveri,Karnataka,2015,rabi,wheat,983.0,415.0,0.42,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,Hectare,Tonnes,Tonnes/Hectare
Mahabubnagar,Telangana,2015,rabi,maize,2757.0,10929.0,3.96,Cereals,24.017,18.38,53.070583,2.3549166,Mahabubnagar,Telangana,120.0,Mahabubnagar,Telangana,,,,moderate,low,,,,moderate,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Thiruvallur,Tamil Nadu,2018,whole_year,cashewnut,166.0,37.0,0.22,Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,Hectare,Tonnes,Tonnes/Hectare
Golaghat,Assam,2019,rabi,gram,3.0,2.0,0.67,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Dhubri,Assam,2018,whole_year,potato,4038.0,36199.0,8.96,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Jaunpur,Uttar Pradesh,2019,rabi,peas & beans (pulses),5548.0,8294.0,1.49,Pulses,16.854918,62.82,64.545,1.5335833,Jaunpur,Uttar Pradesh,120.0,Jaunpur,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Betul,Madhya Pradesh,2017,kharif,jowar,7500.0,17330.0,2.31,Cereals,27.779392,916.72,61.665794,2.6197197,Betul,Madhya Pradesh,214.0,Betul,Madhya Pradesh,,,,,high_extreme,,very_low,,,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Barnala,Punjab,2015,whole_year,sugarcane,1000.0,88000.0,88.0,Sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,Hectare,Tonnes,Tonnes/Hectare
Deoghar,Jharkhand,2017,rabi,sunflower,74.0,41.0,0.55,Oilseeds,21.041044,267.67,61.289616,1.627088,Deoghar,Jharkhand,182.0,,,,,,,,,,,,,,,,,,,,,,1007,Hectare,Tonnes,Tonnes/Hectare
Shimla,Himachal Pradesh,2016,kharif,sesamum,9.0,2.0,0.22,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Deoria,Uttar Pradesh,2017,rabi,masoor,585.0,487.0,0.83,Pulses,21.326649,24.33,49.291485,1.6239011,Deoria,Uttar Pradesh,182.0,Deoria,Uttar Pradesh,,,,,,high_extreme,,,,,,,,,,,,,,205,Hectare,Tonnes,Tonnes/Hectare
Gomati,Tripura,2016,kharif,sesamum,801.0,471.0,0.59,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Gaurella-Pendra-Marwahi,Chhattisgarh,2019,kharif,moong(green gram),2.0,1.0,0.5,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Kapurthala,Punjab,2018,rabi,peas & beans (pulses),100.0,200.0,2.0,Pulses,15.429833,52.98,42.69575,1.4086666,Kapurthala,Punjab,120.0,Kapurthala,Punjab,,,,,,high_extreme,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Zunheboto,Nagaland,2015,kharif,horse-gram,40.0,40.0,1.0,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,Hectare,Tonnes,Tonnes/Hectare
Tinsukia,Assam,2019,kharif,arhar/tur,76.0,43.0,0.57,Pulses,28.143084,2434.31,77.65477,0.30813083,Tinsukia,Assam,214.0,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Bokaro,Jharkhand,2016,kharif,urad,6.0,6.0,1.0,Pulses,29.13355,1473.6,68.503975,2.0786915,Bokaro,Jharkhand,214.0,,,,,,,,,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare
Dumka,Jharkhand,2019,rabi,masoor,3182.0,3214.0,1.01,Pulses,18.549583,47.63,64.30666,1.66875,Dumka,Jharkhand,120.0,,,,,,,,,,,,,,,,,,,,,,205,Hectare,Tonnes,Tonnes/Hectare
Kolhapur,Maharashtra,2018,kharif,arhar/tur,1887.0,2504.0,1.33,Pulses,25.307756,1287.19,75.39804,3.461916,Kolhapur,Maharashtra,214.0,Kolhapur,Maharashtra,,,,moderate,moderate,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Pithoragarh,Uttarakhand,2019,rabi,peas & beans (pulses),209.0,120.0,0.57,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Satara,Maharashtra,2019,rabi,rapeseed &mustard,64.0,11.0,0.17,Oilseeds,21.933083,12.53,56.854332,1.99475,Satara,Maharashtra,120.0,Satara,Maharashtra,,,,moderate,,,,,,,,extreme,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Kurnool,Andhra Pradesh,2017,kharif,sesamum,8.0,2.0,0.25,Oilseeds,28.979626,682.35,63.52757,2.8413084,Kurnool,Andhra Pradesh,214.0,Kurnool,Andhra Pradesh,,,,,moderate,,,,extreme,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Kota,Rajasthan,2016,kharif,sesamum,2378.0,861.0,0.36,Oilseeds,29.633364,1136.62,57.85547,2.716869,Kota,Rajasthan,214.0,Kota,Rajasthan,,,,,high_extreme,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Sawai Madhopur,Rajasthan,2016,whole_year,dry chillies,2646.0,7938.0,3.0,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Bharatpur,Rajasthan,2018,rabi,other  rabi pulses,1.0,1.0,1.0,Pulses,20.610054,13.89,37.801594,1.4436264,Bharatpur,Rajasthan,182.0,Bharatpur,Rajasthan,,,,,,high_extreme,,,,,,,,,,very_low,,,,288,Hectare,Tonnes,Tonnes/Hectare
Ranchi,Jharkhand,2019,rabi,gram,9565.0,9565.0,1.0,Pulses,18.472363,244.21,65.1717,1.5185165,Ranchi,Jharkhand,182.0,Ranchi,Jharkhand,,high_extreme,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Niwari,Madhya Pradesh,2019,rabi,linseed,3.0,3.0,1.0,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005,Hectare,Tonnes,Tonnes/Hectare
Nalbari,Assam,2016,rabi,peas & beans (pulses),1184.0,1421.0,1.2,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Hectare,Tonnes,Tonnes/Hectare
Jalpaiguri,West Bengal,2018,kharif,moong(green gram),470.0,223.0,0.47,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,Hectare,Tonnes,Tonnes/Hectare
Chittoor,Andhra Pradesh,2016,rabi,dry chillies,2208.0,4961.0,2.25,Spices,23.80153,130.39,66.77065,1.9367213,Chittoor,Andhra Pradesh,183.0,Chittoor,Andhra Pradesh,,,,,,,,low,high_extreme,,,,,,,,,,,502,Hectare,Tonnes,Tonnes/Hectare
Nainital,Uttarakhand,2017,rabi,other oilseeds,3.0,2.0,0.67,Oilseeds,14.1645,55.23,46.04,1.3891667,Nainital,Uttarakhand,120.0,Nainital,Uttarakhand,,,,,,high_extreme,,,,,,,,,,,,very_low,,1088,Hectare,Tonnes,Tonnes/Hectare
Dharwad,Karnataka,2018,rabi,urad,12.0,6.0,0.5,Pulses,23.629417,13.38,44.758167,1.86625,Dharwad,Karnataka,120.0,Dharwad,Karnataka,,,,low,extreme,,,,,,,,,,,,,,,203,Hectare,Tonnes,Tonnes/Hectare
Mamit,Mizoram,2019,kharif,maize,888.0,1066.0,1.2,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Ratlam,Madhya Pradesh,2018,rabi,rapeseed &mustard,4126.0,5017.0,1.22,Oilseeds,22.643791,1.7,32.783737,1.6938461,Ratlam,Madhya Pradesh,182.0,Ratlam,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Gurgaon,Haryana,2018,kharif,guar seed,548.0,438.0,0.8,Fodder,30.57145,737.61,51.615654,1.888084,Gurgaon,Haryana,214.0,Gurgaon,Haryana,,,,,,high_extreme,,,,,,,,,,,,,,1401,Hectare,Tonnes,Tonnes/Hectare
Visakhapatanam,Andhra Pradesh,2019,whole_year,black pepper,17215.0,17215.0,1.0,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501,Hectare,Tonnes,Tonnes/Hectare
Sahebganj,Jharkhand,2019,kharif,jowar,38.0,25.0,0.66,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,Hectare,Tonnes,Tonnes/Hectare
Kohima,Nagaland,2018,kharif,sesamum,390.0,240.0,0.62,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Chittorgarh,Rajasthan,2015,kharif,sannhamp,26.0,32.0,1.23,Fiber Crops,29.265327,572.07,53.46509,2.8222897,Chittorgarh,Rajasthan,214.0,Chittorgarh,Rajasthan,,,,,high_extreme,,,,,,,,,,,,,,,1104,Hectare,Tonnes,Tonnes/Hectare
Jagatsinghapur,Odisha,2015,kharif,rice,1000.0,2000.0,2.0,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Bikaner,Rajasthan,2015,kharif,moth,253116.0,71659.0,0.28,Pulses,31.712055,381.12,39.773643,2.5950468,Bikaner,Rajasthan,214.0,Bikaner,Rajasthan,,,,,,,,,,,,,,,high_extreme,,,,,209,Hectare,Tonnes,Tonnes/Hectare
Mewat,Haryana,2015,whole_year,potato,505.0,12581.0,24.91,Vegetable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Hectare,Tonnes,Tonnes/Hectare
Lalitpur,Uttar Pradesh,2016,rabi,garlic,8.0,51.0,6.38,Spices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,Hectare,Tonnes,Tonnes/Hectare
Kamrup,Assam,2015,kharif,sesamum,251.0,149.0,0.59,Oilseeds,28.046963,2004.94,79.27593,2.2603738,Kamrup,Assam,214.0,Kamrup,Assam,,,,,,,,,,,,,,,,,,,,1003,Hectare,Tonnes,Tonnes/Hectare
Bishnupur,Manipur,2016,whole_year,banana,820.0,11152.0,13.6,Fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,Hectare,Tonnes,Tonnes/Hectare
Guna,Madhya Pradesh,2017,rabi,masoor,800.0,980.0,1.23,Pulses,19.275417,10.83,35.5415,1.6418333,Guna,Madhya Pradesh,120.0,Guna,Madhya Pradesh,,,,,high_extreme,,,,,,,,,,,,,,,205,Hectare,Tonnes,Tonnes/Hectare
Osmanabad,Maharashtra,2017,kharif,cotton(lint),13448.0,8000.0,0.59,Fiber Crops,27.948645,686.48,59.861355,3.057757,Osmanabad,Maharashtra,214.0,Osmanabad,Maharashtra,,,,,high_extreme,,,,,,,,,,,,,,,1101,Hectare,Tonnes,Tonnes/Hectare
Nainital,Uttarakhand,2020,kharif,arhar/tur,5.0,3.0,0.6,Pulses,23.78757,1056.09,65.841446,1.4721962,Nainital,Uttarakhand,214.0,Nainital,Uttarakhand,,,,,,high_extreme,,,,,,,,,,,,very_low,,202,Hectare,Tonnes,Tonnes/Hectare
Pakur,Jharkhand,2018,rabi,maize,466.0,979.0,2.1,Cereals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,Hectare,Tonnes,Tonnes/Hectare
Doda,Jammu And Kashmir,2015,rabi,rapeseed &mustard,1377.0,500.9,0.36,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Sangareddy,Telangana,2019,kharif,arhar/tur,19845.0,16771.0,0.85,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,Hectare,Tonnes,Tonnes/Hectare
Tinsukia,Assam,2018,rabi,gram,6.0,4.0,0.67,Pulses,18.65775,145.71,74.95175,0.48275,Tinsukia,Assam,120.0,,,,,,,,,,,,,,,,,,,,,,201,Hectare,Tonnes,Tonnes/Hectare
Rajkot,Gujarat,2016,rabi,other  rabi pulses,100.0,115.0,1.15,Pulses,22.807167,0.0,36.877335,1.98575,Rajkot,Gujarat,120.0,Rajkot,Gujarat,,,,low,high_extreme,,,,,,,,,,,,,,,288,Hectare,Tonnes,Tonnes/Hectare
Udaipur,Rajasthan,2015,kharif,rice,4868.0,4667.0,0.96,Cereals,28.368925,531.79,54.57187,2.8542523,Udaipur,Rajasthan,214.0,Udaipur,Rajasthan,,,,,extreme,,,,,,,,,,low,,,,,101,Hectare,Tonnes,Tonnes/Hectare
Nagaur,Rajasthan,2019,rabi,wheat,68017.0,191093.0,2.81,Cereals,16.678833,32.67,43.8495,1.8106667,Nagaur,Rajasthan,120.0,Nagaur,Rajasthan,,,,,,very_low,,,,,,,,,,,high_extreme,,,106,Hectare,Tonnes,Tonnes/Hectare
Mamit,Mizoram,2019,rabi,rapeseed &mustard,52.0,33.0,0.63,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,Hectare,Tonnes,Tonnes/Hectare
Vellore,Tamil Nadu,2015,whole_year,coconut,20805.0,2.448e+08,11766.4,Oilseeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,Hectare,Tonnes,Tonnes/Hectare
